1.4146334|150.49600|140.45200|61.382000|452.13800|250.37670|255.86130|250.02104|0.0000000|1349225.0|1384068.0|811.91840|813.23400
1.4112364|150.39900|140.32300|60.560001|451.28699|248.81730|253.63380|248.92313|0.0000000|1348420.0|1384850.0|811.94450|813.15970
1.4082536|150.43500|140.37900|60.581001|451.33701|248.54790|253.48310|248.45119|0.0000000|1348420.0|1384786.0|811.93670|813.15530
1.4045639|150.96100|140.90500|60.381001|451.12701|247.45270|252.89700|247.34288|0.0000000|1348308.0|1385226.0|811.85950|813.17070
1.4012872|149.90300|139.84200|60.794998|451.55301|243.75040|250.20450|243.78016|0.0000000|1348555.0|1384611.0|811.95250|813.12250
1.3983914|149.62199|139.55400|60.895000|451.54501|241.63610|246.64450|241.10335|0.0000000|1348477.0|1385461.0|811.89460|813.48210
1.3948030|150.94501|140.88901|60.779999|451.58499|240.72020|243.83080|239.04822|0.0000000|1348529.0|1384679.0|811.78870|813.19010
1.3919478|151.23199|141.17200|61.585999|452.32999|237.49640|243.06870|238.14874|0.0000000|1348823.0|1383911.0|811.55310|813.42790
1.3890637|150.14500|140.10800|61.666000|452.35199|237.79590|243.40720|238.21604|0.0000000|1349198.0|1384425.0|811.81330|813.56230
1.3855712|150.59100|140.48500|62.046001|452.83200|237.53240|243.66110|238.42633|0.0000000|1349313.0|1383346.0|811.69430|813.36290
1.3828428|150.67999|140.67200|61.869999|452.58899|240.00030|243.83150|238.60166|0.0000000|1349324.0|1383790.0|811.73930|813.47930
1.3790782|150.65800|140.59399|62.273998|453.07101|239.02440|244.16790|238.61189|0.0000000|1349109.0|1383469.0|811.52220|813.62370
1.3760031|150.88699|140.84300|62.323002|453.02499|238.36410|243.94050|238.03498|0.0000000|1349378.0|1383352.0|811.66510|813.58780
1.3736487|150.75900|140.72301|62.952999|453.72101|237.18730|242.87160|237.59276|0.0000000|1349302.0|1382959.0|811.52780|813.69120
1.3699614|150.51500|140.45799|62.300999|453.00699|236.94230|242.52499|237.24542|0.0000000|1349070.0|1383759.0|811.52530|813.72170
1.3669938|151.51199|141.48500|61.403999|452.18201|236.20500|242.05580|236.06569|0.0000000|1349228.0|1383709.0|811.83710|813.15160
1.3640243|150.79601|140.69600|61.740002|452.57901|236.49080|241.08020|236.03380|0.0000000|1349252.0|1383833.0|811.74650|813.50100
1.3611189|151.01700|140.91100|61.944000|452.64200|236.75730|242.55099|237.18658|0.0000000|1348878.0|1383734.0|811.46920|813.55310
1.3582113|151.06400|140.99500|61.198002|451.93701|237.98240|242.62480|237.96639|0.0000000|1348860.0|1384213.0|811.75170|813.20490
1.3559514|151.23399|141.17200|61.136002|451.94101|238.20050|243.57490|237.78877|0.0000000|1348961.0|1384437.0|811.82440|813.34860
1.3524765|151.16800|141.05901|61.477001|452.17700|236.29280|241.08810|236.84487|0.0000000|1348563.0|1384180.0|811.43250|813.41810
1.3502683|150.05800|139.95700|61.433998|452.16199|235.99090|240.39820|235.15567|0.0000000|1348933.0|1384486.0|811.82810|813.44790
1.3471369|150.73199|140.63400|62.355000|453.05200|233.46660|238.91150|233.45639|0.0000000|1349101.0|1383571.0|811.50550|813.68350
1.3446822|150.81500|140.75900|62.148998|452.91699|234.26790|237.74850|232.44844|0.0000000|1349375.0|1383586.0|811.69670|813.64450
1.3418856|150.03999|139.94501|61.202000|452.10901|231.95900|237.94490|232.44723|0.0000000|1348656.0|1384482.0|811.83130|813.40600
1.3388581|150.36099|140.27299|61.537998|452.35101|232.61670|237.78130|232.58403|0.0000000|1349205.0|1384131.0|811.83310|813.40900
1.3364520|149.81200|139.72301|62.167000|452.94901|232.88350|239.26820|233.40179|0.0000000|1349302.0|1384149.0|811.82630|813.72470
1.3338134|151.11900|141.00600|60.619999|451.39200|234.08890|240.36140|234.04029|0.0000000|1348423.0|1385152.0|811.76780|813.31360
1.3311714|150.59500|140.52100|61.910000|452.65900|234.54890|239.75110|234.45949|0.0000000|1349132.0|1383933.0|811.61870|813.58290
1.3279589|149.77400|139.67599|62.063000|452.83801|235.46640|238.78450|234.57487|0.0000000|1349170.0|1384208.0|811.76700|813.66660
1.3259187|150.81100|140.70900|61.210999|452.03500|234.15601|240.58830|234.66223|0.0000000|1348992.0|1384553.0|811.84180|813.46290
1.3233479|150.84700|140.79601|61.747002|452.46301|233.02930|237.47900|232.80932|0.0000000|1349334.0|1383615.0|811.78980|813.28900
1.3207738|150.62801|140.51700|61.747002|452.37399|230.90050|236.63630|231.24704|0.0000000|1349034.0|1384412.0|811.61600|813.61920
1.3179596|151.16000|141.04300|61.771000|452.50000|229.38901|234.58200|229.52847|0.0000000|1349240.0|1383919.0|811.74820|813.55730
1.3156952|151.02200|140.87500|61.731998|452.54800|228.52490|234.80230|229.42073|0.0000000|1349141.0|1383527.0|811.68800|813.33490
1.3132291|150.70799|140.54300|61.525002|452.32401|232.61290|238.46720|232.85708|0.0000000|1348843.0|1384194.0|811.60150|813.44760
1.3104879|150.38499|140.26700|62.681999|453.37900|238.34050|244.29110|238.36476|0.0000000|1348983.0|1383371.0|811.51110|813.65900
1.3078045|150.06300|139.96100|62.074001|452.85599|239.19480|243.60430|238.13687|0.0000000|1348995.0|1383970.0|811.60010|813.59390
1.3053691|150.85001|140.68800|61.937000|452.82401|236.32750|241.76420|235.55226|0.0000000|1349201.0|1383641.0|811.64840|813.59950
1.3034623|150.43100|140.30099|61.639000|452.44901|234.14910|239.60640|234.09929|0.0000000|1349134.0|1384112.0|811.74060|813.46710
1.3008276|150.21400|140.10500|62.022999|452.78900|231.59640|236.89070|231.11851|0.0000000|1349258.0|1384121.0|811.72600|813.67690
1.2987368|150.47900|140.36900|62.174999|452.87201|226.00600|231.29910|226.27087|0.0000000|1348867.0|1383861.0|811.42180|813.65790
1.2963961|151.58900|141.45500|61.939999|452.64899|222.88930|227.06890|222.24157|0.0000000|1349068.0|1383532.0|811.56640|813.53550
1.2936065|150.58501|140.44901|61.990002|452.74600|220.12570|225.74660|220.65821|0.0000000|1349366.0|1383645.0|811.74050|813.45920
1.2913162|150.48500|140.38400|61.514999|452.25601|222.17720|227.04780|221.17893|0.0000000|1349345.0|1384206.0|811.91830|813.39890
1.2892962|151.31300|141.16901|61.589001|452.44400|220.49210|225.99540|221.97793|0.0000000|1348914.0|1383461.0|811.60380|813.26520
1.2872509|150.03300|139.92000|61.932999|452.67899|223.49699|228.58390|222.55457|0.0000000|1348931.0|1384347.0|811.59670|813.68780
1.2850360|150.54201|140.39500|61.539001|452.38599|221.89420|228.72660|222.56565|0.0000000|1349309.0|1384143.0|811.88310|813.45560
1.2825826|150.94200|140.85800|62.063000|452.82901|222.69099|228.35950|222.90192|0.0000000|1348973.0|1383600.0|811.49180|813.62080
1.2806640|151.28500|141.16200|61.626999|452.39700|223.82630|228.72020|222.73014|0.0000000|1348836.0|1383729.0|811.54770|813.37980
1.2784534|150.99400|140.87199|62.244999|452.86301|219.57830|224.39530|219.98102|0.0000000|1349231.0|1383515.0|811.59270|813.59480
1.2763093|150.48300|140.35800|61.903000|452.66800|218.53580|224.74960|219.30073|0.0000000|1349084.0|1383834.0|811.61070|813.48150
1.2742132|151.53700|141.39200|60.708000|451.53000|221.79750|226.51180|221.11572|0.0000000|1348313.0|1385255.0|811.60830|813.38890
1.2720771|150.65601|140.54100|61.928001|452.72900|222.73990|226.64030|221.71843|0.0000000|1349339.0|1383610.0|811.73040|813.45630
1.2700233|150.24899|140.09900|62.034000|452.77899|223.96560|228.93970|223.53724|0.0000000|1349286.0|1384151.0|811.73300|813.68520
1.2674988|150.66800|140.52901|61.508999|452.26001|224.34160|229.56890|223.53465|0.0000000|1348991.0|1384049.0|811.69740|813.30790
1.2656773|150.90401|140.78700|61.966999|452.78299|222.32920|226.87950|221.52711|0.0000000|1348981.0|1383753.0|811.51470|813.66480
1.2638312|150.34700|140.20200|61.980999|452.81100|221.78450|225.27220|220.76618|0.0000000|1349372.0|1384097.0|811.77670|813.70680
1.2618594|150.92300|140.80400|62.097000|452.78299|220.34370|224.50880|219.24403|0.0000000|1349094.0|1383747.0|811.55390|813.66590
1.2598652|150.70900|140.53700|62.398998|453.09500|215.62530|223.54540|217.79877|0.0000000|1349156.0|1383422.0|811.53930|813.59410
1.2578827|150.48399|140.31500|62.174999|452.95599|218.81660|224.80990|219.67405|0.0000000|1348869.0|1383910.0|811.42160|813.73330
1.2559283|150.17900|140.03799|62.376999|453.14700|221.21380|226.68920|221.43338|0.0000000|1349095.0|1383659.0|811.61730|813.65860
1.2540018|151.04100|140.88100|61.307999|452.06201|222.96340|228.40580|223.15377|0.0000000|1349020.0|1384309.0|811.79660|813.36530
1.2520863|150.67700|140.50600|62.320999|453.00400|225.33060|229.77080|224.28314|0.0000000|1349132.0|1383733.0|811.53200|813.71670
1.2501326|150.03200|139.87399|61.605999|452.46701|225.58940|229.91690|224.88067|0.0000000|1349119.0|1384022.0|811.84170|813.35260
1.2480440|150.89301|140.73399|61.785000|452.60800|225.99899|230.45050|225.28407|0.0000000|1349265.0|1383714.0|811.73450|813.46900
1.2464538|150.31599|140.18600|62.782001|453.45901|223.88620|230.45100|224.51726|0.0000000|1349012.0|1383111.0|811.53470|813.53470
1.2445815|150.01500|139.84200|61.848999|452.68399|225.01730|228.53799|223.81862|0.0000000|1349076.0|1384298.0|811.70960|813.64540
1.2427838|150.80400|140.63400|61.872002|452.64700|221.93420|228.88200|223.47101|0.0000000|1349318.0|1383706.0|811.73200|813.47410
1.2405826|150.81500|140.63300|61.841999|452.63901|226.24520|230.24430|225.32036|0.0000000|1349339.0|1383708.0|811.75440|813.46830
1.2387912|150.97099|140.81400|61.373001|452.11801|228.50230|233.23730|227.54236|0.0000000|1349025.0|1384438.0|811.76890|813.47450
1.2370255|150.78000|140.60400|62.028999|452.78101|231.41760|235.44600|230.61009|0.0000000|1349249.0|1383581.0|811.64780|813.50140
1.2356607|150.40300|140.20900|61.507999|452.37299|232.64560|238.60650|233.01757|0.0000000|1349392.0|1384182.0|811.95720|813.44990
1.2337256|150.39101|140.19400|62.210999|452.96301|233.70410|239.82770|234.06994|0.0000000|1349103.0|1383813.0|811.58140|813.64880
1.2321736|150.71600|140.53400|62.548000|453.29800|233.09560|236.98410|233.06295|0.0000000|1349084.0|1383257.0|811.48460|813.60490
1.2305060|150.70000|140.48801|62.226002|453.01599|229.14640|236.74950|231.50411|0.0000000|1349208.0|1383733.0|811.58200|813.71970
1.2288166|150.05000|139.85001|61.874001|452.57700|229.10430|233.90790|229.57997|0.0000000|1349108.0|1384028.0|811.71280|813.41880
1.2271212|150.86501|140.66800|61.466000|452.29401|227.68240|234.40250|228.43126|0.0000000|1348622.0|1384088.0|811.48360|813.37630
1.2251474|150.09900|139.92000|62.529999|453.36600|228.92460|234.35110|228.16274|0.0000000|1348989.0|1383607.0|811.56890|813.76470
1.2235021|150.20300|140.00000|62.296001|453.08401|227.11400|231.88800|227.21973|0.0000000|1349160.0|1383603.0|811.65720|813.57090
1.2219106|150.14301|139.95300|62.011002|452.79901|226.08460|231.44710|225.18687|0.0000000|1349103.0|1384097.0|811.65430|813.62910
1.2202976|150.35899|140.14200|61.673000|452.44199|224.39740|229.08730|223.57152|0.0000000|1348983.0|1383935.0|811.64080|813.33790
1.2189006|150.38300|140.20200|61.943001|452.77301|222.49340|228.20900|222.47741|0.0000000|1349238.0|1384138.0|811.70410|813.70240
1.2174659|150.52299|140.31400|61.639999|452.43701|223.38730|228.65040|223.35903|0.0000000|1349255.0|1384160.0|811.80470|813.48990
1.2157445|150.52000|140.32899|62.327999|453.10300|225.93520|230.06940|225.81144|0.0000000|1349199.0|1383770.0|811.60120|813.74800
1.2140767|150.56300|140.35899|62.339001|453.13699|227.48370|233.70200|228.28476|0.0000000|1349242.0|1383683.0|811.61760|813.72610
1.2125634|151.45599|141.23199|62.298000|453.06799|228.59280|235.69190|230.05312|0.0000000|1349187.0|1383215.0|811.45500|813.61670
1.2110579|150.18201|139.96700|62.462002|453.25500|231.35690|234.91800|230.92766|0.0000000|1348779.0|1383728.0|811.42380|813.76350
1.2099050|150.86200|140.67400|61.902000|452.67999|231.54150|235.67370|230.56297|0.0000000|1349206.0|1383644.0|811.66160|813.47910
1.2084274|151.32201|141.11700|62.208000|452.91599|227.86590|233.54420|228.50539|0.0000000|1349176.0|1383269.0|811.50540|813.53610
1.2066585|150.77100|140.56100|62.117001|452.78400|226.52680|232.04190|226.71033|0.0000000|1349423.0|1383466.0|811.72940|813.42010
1.2052257|150.28300|140.06799|62.566002|453.33099|224.45870|231.07350|225.25315|0.0000000|1349048.0|1383749.0|811.56860|813.82840
1.2038140|150.64600|140.45100|62.137001|453.01801|225.46290|230.69820|225.14171|0.0000000|1349370.0|1383737.0|811.70190|813.71310
1.2023954|149.53300|139.35800|61.667000|452.39401|227.77810|231.21520|226.97327|0.0000000|1348815.0|1384526.0|811.81310|813.45080
1.2011651|150.24500|140.02699|62.271999|453.02802|229.57540|233.53420|228.69516|0.0000000|1349160.0|1383584.0|811.64840|813.52240
1.1996486|150.33900|140.08900|62.241001|453.01801|227.28470|233.69920|228.28917|0.0000000|1349072.0|1383594.0|811.57520|813.53330
1.1985822|150.01500|139.79500|62.346001|453.06500|225.35390|231.14030|225.65365|0.0000000|1349290.0|1383976.0|811.76480|813.73400
1.1969422|150.69600|140.47501|62.048000|452.75101|221.68820|226.02080|221.47096|0.0000000|1349410.0|1383553.0|811.73910|813.41710
1.1956125|149.93600|139.71600|62.078999|452.85001|217.45170|223.61690|218.79675|0.0000000|1348981.0|1384344.0|811.61740|813.76440
1.1943027|150.27000|140.02600|62.125999|452.95200|216.87590|222.28940|217.93406|0.0000000|1349427.0|1383655.0|811.80760|813.50170
1.1929992|151.32700|141.10600|61.955002|452.74200|215.47580|221.80450|216.99628|0.0000000|1349207.0|1383664.0|811.67070|813.63510
1.1919986|150.87000|140.63800|62.131001|452.89099|216.21790|221.29560|216.39808|0.0000000|1349237.0|1383648.0|811.62440|813.62830
1.1907329|150.79201|140.57300|62.224998|452.98001|215.55930|219.82100|215.54416|0.0000000|1349413.0|1383687.0|811.70280|813.69150
1.1891924|150.33200|140.09100|62.209999|452.99701|216.90270|220.38400|215.96097|0.0000000|1349144.0|1383642.0|811.62030|813.54670
1.1879663|150.08099|139.85500|61.414001|452.15500|216.81920|220.47980|216.05079|0.0000000|1348821.0|1384639.0|811.76590|813.51270
1.1868782|150.96001|140.69000|61.488998|452.20801|214.90610|219.98599|215.64336|0.0000000|1349108.0|1384243.0|811.76050|813.39990
1.1855309|150.57001|140.30600|61.882999|452.66000|215.31810|221.19250|215.64471|0.0000000|1349023.0|1383867.0|811.56460|813.47870
1.1845971|150.88600|140.63499|62.418999|453.21899|215.72900|220.50200|215.82915|0.0000000|1349089.0|1383260.0|811.46640|813.59210
1.1831568|150.77499|140.53101|62.032001|452.82300|215.47540|221.55830|215.62880|0.0000000|1349256.0|1383343.0|811.65070|813.36760
1.1819972|150.09801|139.85100|62.015999|452.73300|214.52750|221.13920|214.97246|0.0000000|1348993.0|1384388.0|811.59960|813.73070
1.1810887|150.47301|140.22000|62.493999|453.25800|214.29230|218.43030|214.25843|0.0000000|1349477.0|1383683.0|811.78570|813.76590
1.1796933|150.18600|139.92900|62.610001|453.39899|212.71980|218.15280|212.76618|0.0000000|1349021.0|1383522.0|811.56620|813.73360
1.1788186|150.50301|140.24001|62.076000|452.86499|211.99270|218.14230|212.45803|0.0000000|1349255.0|1384075.0|811.66610|813.74500
1.1774609|150.25800|139.99001|62.209000|452.99100|211.14600|216.29060|211.81013|0.0000000|1349321.0|1383558.0|811.74500|813.46790
1.1763773|149.87399|139.61099|62.007999|452.71500|212.39810|215.08120|211.23570|0.0000000|1348999.0|1384192.0|811.64920|813.55790
1.1755265|149.99699|139.76100|61.873001|452.59100|212.79601|216.98040|211.88711|0.0000000|1348981.0|1384177.0|811.65030|813.49570
1.1742239|149.98700|139.75101|62.028999|452.72501|211.51850|217.09590|211.68519|0.0000000|1348908.0|1384183.0|811.57000|813.58360
1.1734054|150.14400|139.89101|62.386002|453.05099|209.52080|216.07190|210.84715|0.0000000|1349114.0|1383778.0|811.63310|813.62440
1.1721262|150.45100|140.17900|61.997002|452.73599|210.52000|214.67540|210.12412|0.0000000|1349370.0|1384178.0|811.76280|813.69050
1.1713269|149.85201|139.57201|62.213001|452.97101|208.77750|213.68960|208.54522|0.0000000|1349316.0|1384208.0|811.82230|813.74540
1.1700955|150.59200|140.35899|62.080002|452.79099|206.53700|212.61130|207.24231|0.0000000|1349200.0|1383773.0|811.61740|813.53910
1.1690926|150.33701|140.09399|61.602001|452.36499|207.69800|212.86200|207.67668|0.0000000|1348961.0|1384339.0|811.66000|813.51820
1.1682167|150.91400|140.63699|61.784000|452.50800|208.36180|212.51870|208.09361|0.0000000|1349239.0|1384149.0|811.72240|813.60730
1.1673318|150.52100|140.25000|62.112999|452.84799|211.69920|216.89430|211.73869|0.0000000|1349004.0|1384082.0|811.50400|813.73910
1.1661811|150.43300|140.17200|62.259998|453.03900|209.83280|214.82470|211.56591|0.0000000|1349084.0|1383736.0|811.55830|813.64940
1.1654495|150.78900|140.52600|61.855999|452.66199|210.56599|215.13020|210.46879|0.0000000|1349364.0|1383915.0|811.76560|813.57650
1.1643077|149.93500|139.67000|62.226002|452.99899|218.06080|223.27200|218.39641|0.0000000|1349194.0|1384191.0|811.73160|813.77690
1.1633885|150.58900|140.29900|61.778000|452.57401|217.27690|223.08980|217.98874|0.0000000|1349012.0|1384050.0|811.59450|813.51820
1.1626773|150.13100|139.87199|62.338001|453.01901|228.14320|233.01601|228.58670|0.0000000|1349287.0|1383778.0|811.74330|813.59290
1.1615965|150.28101|140.02299|62.178001|452.87201|221.76010|225.95570|221.07245|0.0000000|1349322.0|1383845.0|811.74080|813.55010
1.1609025|150.15199|139.86400|62.127998|452.83801|232.66970|236.43660|232.77457|0.0000000|1349247.0|1384164.0|811.72670|813.67470
1.1598535|149.99800|139.70200|61.997002|452.72601|229.40960|235.72040|230.87445|0.0000000|1348835.0|1384122.0|811.52950|813.53980
1.1589986|150.71201|140.41400|61.883999|452.66101|231.28990|236.07930|231.19510|0.0000000|1349407.0|1383861.0|811.78510|813.50860
1.1581586|150.44200|140.15601|62.139999|452.90900|236.33260|241.31110|236.26618|0.0000000|1348940.0|1383937.0|811.47390|813.67180
1.1573334|150.67500|140.34500|61.855999|452.57599|226.91470|232.79080|228.43652|0.0000000|1349302.0|1384032.0|811.73090|813.52210
1.1566988|150.00900|139.69400|61.916000|452.61801|230.62090|235.14560|229.68472|0.0000000|1348952.0|1384197.0|811.61910|813.51190
1.1559021|150.82401|140.50700|61.685001|452.45200|234.97160|238.76670|233.91751|0.0000000|1349111.0|1384428.0|811.68940|813.69440
1.1549334|150.25800|139.92500|61.750000|452.59100|252.42750|256.73460|252.01690|0.0000000|1349192.0|1384208.0|811.75150|813.54850
1.1543285|150.27699|139.95700|61.647999|452.48599|255.96680|260.31010|255.85684|0.0000000|1348970.0|1384409.0|811.65070|813.61480
1.1534820|150.32800|140.00200|62.214001|453.04700|246.38220|249.99610|245.94173|0.0000000|1349133.0|1383549.0|811.61510|813.51090
1.1528117|149.88499|139.56700|62.862999|453.63300|240.45690|245.57320|240.46749|0.0000000|1349042.0|1383500.0|811.63340|813.86830
1.1520743|150.04601|139.73000|62.344002|453.08401|245.45520|250.32590|245.36399|0.0000000|1349277.0|1384031.0|811.75080|813.76830
1.1511903|149.43201|139.12900|62.458000|453.30600|235.28590|239.41710|235.00841|0.0000000|1349340.0|1384106.0|811.86250|813.88510
1.1506295|150.50101|140.20500|62.230999|452.95099|229.95390|234.78140|229.65618|0.0000000|1348937.0|1383826.0|811.45380|813.65090
1.1499334|149.79700|139.49300|62.060001|452.77701|264.68060|269.77870|265.17225|0.0000000|1349190.0|1383978.0|811.77300|813.44750
1.1490917|150.93201|140.62300|62.147999|452.93399|223.30830|228.58690|223.53512|0.0000000|1349208.0|1383595.0|811.61090|813.62090
1.1485701|150.26100|139.94000|61.493000|452.35501|218.71060|223.58090|219.73535|0.0000000|1348759.0|1384487.0|811.61360|813.57610
1.1477674|150.56400|140.25700|61.851002|452.67001|220.41770|225.55250|221.80146|0.0000000|1348906.0|1383904.0|811.50720|813.49540
1.1471138|150.33299|140.01401|61.868999|452.66699|242.70799|246.66310|242.36673|0.0000000|1349323.0|1384302.0|811.78330|813.67650
1.1464846|150.65700|140.35001|61.672001|452.40799|224.79870|229.74910|224.91345|0.0000000|1348974.0|1384092.0|811.61230|813.43430
1.1459243|150.43401|140.14600|62.030998|452.79599|221.07170|224.90770|219.85199|0.0000000|1349342.0|1384140.0|811.73830|813.70600
1.1453654|150.73000|140.41701|62.011002|452.77899|217.15890|221.10060|216.56652|0.0000000|1349295.0|1383655.0|811.67790|813.47900
1.1447745|150.17300|139.87199|61.759998|452.48499|211.51480|214.43510|211.40270|0.0000000|1349335.0|1383960.0|811.85150|813.32550
1.1441297|149.72200|139.42300|62.360001|453.16599|211.41310|215.04980|210.27974|0.0000000|1348952.0|1383735.0|811.61360|813.58890
1.1436086|150.24001|139.96201|62.952000|453.71301|209.38660|213.12540|209.55783|0.0000000|1349101.0|1383448.0|811.58580|813.88870
1.1429231|149.90500|139.61400|62.758999|453.43399|208.70590|213.48390|209.67333|0.0000000|1349172.0|1383686.0|811.70590|813.83540
1.1423718|150.24100|139.96201|63.066002|453.76700|208.65340|215.06110|210.02478|0.0000000|1349108.0|1383332.0|811.56170|813.85820
1.1418329|150.25400|139.95300|63.174999|453.92200|209.23020|214.81230|210.19800|0.0000000|1349283.0|1382971.0|811.63100|813.76200
1.1413173|150.83800|140.56900|62.681000|453.47601|209.77499|213.87260|209.26466|0.0000000|1349335.0|1383613.0|811.56410|813.91980
1.1409123|150.14301|139.86099|62.388000|453.17801|209.03330|213.12610|208.80219|0.0000000|1349105.0|1383870.0|811.62790|813.77550
1.1404097|150.65700|140.38300|62.660999|453.42499|209.69380|213.51580|209.56508|0.0000000|1349070.0|1383433.0|811.47670|813.74540
1.1399193|150.06000|139.75999|62.639999|453.42499|211.18870|215.14670|210.62818|0.0000000|1349169.0|1383391.0|811.68430|813.66630
1.1393322|149.93401|139.65800|62.075001|452.77600|210.85340|214.74080|210.10349|0.0000000|1348977.0|1384107.0|811.61540|813.55890
1.1384114|150.53000|140.28000|61.813000|452.50400|206.17630|211.95890|206.88141|0.0000000|1348811.0|1383941.0|811.47010|813.39890
1.1355768|149.72099|139.44701|61.983002|452.71100|210.26430|215.07580|210.81081|0.0000000|1349152.0|1384289.0|811.80150|813.57080
1.1352146|149.83900|139.54601|61.723000|452.49799|210.91130|214.10490|209.52478|0.0000000|1349156.0|1384820.0|811.88540|813.75580
1.1348742|149.66400|139.40601|62.219002|453.00400|208.13930|213.02610|208.40634|0.0000000|1349016.0|1384275.0|811.67130|813.77690
1.1346086|150.04300|139.75301|61.973000|452.76001|208.18730|212.41701|207.53975|0.0000000|1348928.0|1384311.0|811.58260|813.68520
1.1342798|150.03900|139.77499|61.576000|452.36401|207.13070|210.02010|206.78681|0.0000000|1349091.0|1384329.0|811.83700|813.44140
1.1339304|150.47800|140.22000|61.907001|452.71799|205.66440|210.26510|206.35721|0.0000000|1349115.0|1384016.0|811.62940|813.58920
1.1336555|149.65900|139.42900|62.340000|453.15799|207.49490|211.96070|206.88004|0.0000000|1348972.0|1383705.0|811.63160|813.56600
1.1333704|150.22000|139.98801|62.515999|453.24399|207.20680|212.98990|208.01355|0.0000000|1348818.0|1383690.0|811.44310|813.73580
1.1330330|149.46001|139.21700|61.937000|452.70001|209.76860|214.25150|209.73914|0.0000000|1348991.0|1384459.0|811.81100|813.60860
1.1328330|149.82899|139.60201|62.018002|452.82300|211.90330|214.06270|210.47251|0.0000000|1349142.0|1384087.0|811.74380|813.56900
1.1325175|149.71100|139.50301|61.728001|452.52301|212.67120|216.82560|211.80839|0.0000000|1348796.0|1384810.0|811.71430|813.75920
